,id,year,title,ref,author
467,@inproceedingsCrisan1998DiscreteFU,1998,Discrete Filtering Using Branching and Interacting Particle Systems,"Crisan, D. et al. “Discrete Filtering Using Branching and Interacting Particle Systems.” (1998).","['D. Crisan ', ' P. D. Moral ', ' Terry Lyons']"
468,@inproceedingsElkan2005DerivingTA,2005,Deriving TF-IDF as a Fisher Kernel,"Elkan, C.. “Deriving TF-IDF as a Fisher Kernel.” SPIRE (2005).",['C. Elkan']
469,@articleIsard2004CONDENSATIONConditionalDP,2004,CONDENSATION—Conditional Density Propagation for Visual Tracking,"Isard, M. and A. Blake. “CONDENSATION—Conditional Density Propagation for Visual Tracking.” International Journal of Computer Vision 29 (2004): 5-28.","['M. Isard ', ' A. Blake']"
470,@articleZhu2006AutomaticDS,2006,Automatic dimensionality selection from the scree plot via the use of profile likelihood,"Zhu, Mu and A. Ghodsi. “Automatic dimensionality selection from the scree plot via the use of profile likelihood.” Comput. Stat. Data Anal. 51 (2006): 918-930.","['Mu Zhu ', ' A. Ghodsi']"
471,@inproceedingsMinka2002BayesianMA,2002,Bayesian model averaging is not model combination,"Minka, T.. “Bayesian model averaging is not model combination.” (2002).",['T. Minka']
472,@inproceedingsZhang2008AdaptiveFG,2008,Adaptive Forward-Backward Greedy Algorithm for Sparse Learning with Linear Models,"Zhang, Tong. “Adaptive Forward-Backward Greedy Algorithm for Sparse Learning with Linear Models.” NIPS (2008).",['Tong Zhang']
473,@inproceedingsVanhatalo2010SPEEDINGUT,2010,SPEEDING UP THE INFERENCE IN GAUSSIAN PROCESS MODELS,"Vanhatalo, J.. “SPEEDING UP THE INFERENCE IN GAUSSIAN PROCESS MODELS.” (2010).",['J. Vanhatalo']
474,@inproceedingsMurray2005ANO,2005,A note on the evidence and Bayesian Occam's razor,"Murray, I. and Zoubin Ghahramani. “A note on the evidence and Bayesian Occam's razor.” (2005).","['I. Murray ', ' Zoubin Ghahramani']"
475,@inproceedingsWelling2008DeterministicLV,2008,Deterministic Latent Variable Models and Their Pitfalls,"Welling, M. et al. “Deterministic Latent Variable Models and Their Pitfalls.” SDM (2008).","['M. Welling ', ' Chaitanya Chemudugunta ', ' Nathan Sutter']"
476,@articleDurbin2001TimeSA,2001,Time Series Analysis by State Space Methods,"Durbin, J. and S. J. Koopman. “Time Series Analysis by State Space Methods.” OUP Catalogue (2001): 253.","['J. Durbin ', ' S. J. Koopman']"
477,@articleCharoenkwan2019iQSPAS,2019,iQSP: A Sequence-Based Tool for the Prediction and Analysis of Quorum Sensing Peptides via Chou’s 5-Steps Rule and Informative Physicochemical Properties,"Charoenkwan, Phasit et al. “iQSP: A Sequence-Based Tool for the Prediction and Analysis of Quorum Sensing Peptides via Chou’s 5-Steps Rule and Informative Physicochemical Properties.” International Journal of Molecular Sciences 21 (2019): n. pag.","['Phasit Charoenkwan ', ' Nalini Schaduangrat ', ' C. Nantasenamat ', ' Theeraphon Piacham ', ' W. Shoombuatong']"
478,@inproceedingsViinikanoja2010VariationalBM,2010,Variational Bayesian Mixture of Robust CCA Models,"Viinikanoja, Jaakko et al. “Variational Bayesian Mixture of Robust CCA Models.” ECML/PKDD (2010).","['Jaakko Viinikanoja ', ' Arto Klami ', ' Samuel Kaski']"
479,@articleWilkinson2002ConditionalSF,2002,"Conditional simulation from highly structured Gaussian systems, with application to blocking-MCMC for the Bayesian analysis of very large linear models","Wilkinson, D. and Stephen K. H. Yeung. “Conditional simulation from highly structured Gaussian systems, with application to blocking-MCMC for the Bayesian analysis of very large linear models.” Statistics and Computing 12 (2002): 287-300.","['D. Wilkinson ', ' Stephen K. H. Yeung']"
480,@articleMoghaddam2008SparseRA,2008,Sparse regression as a sparse eigenvalue problem,"Moghaddam, B. et al. “Sparse regression as a sparse eigenvalue problem.” 2008 Information Theory and Applications Workshop (2008): 219-225.","['B. Moghaddam ', ' A. Gruber ', ' Y. Weiss ', ' S. Avidan']"
481,@articleQuinlan1990LearningLD,1990,Learning Logical Definitions from Relations,"Quinlan, J. R.. “Learning Logical Definitions from Relations.” Machine Learning 5 (1990): 239-266.",['J. R. Quinlan']
482,@articleQian2019SparseMD,2019,Sparse Minimum Discrepancy Approach to Sufficient Dimension Reduction with Simultaneous Variable Selection in Ultrahigh Dimension,"Qian, Wei et al. “Sparse Minimum Discrepancy Approach to Sufficient Dimension Reduction with Simultaneous Variable Selection in Ultrahigh Dimension.” Journal of the American Statistical Association 114 (2019): 1277 - 1290.","['Wei Qian ', ' S. Ding ', ' R. Cook']"
483,@inproceedingsYang2011CollaborativeCF,2011,Collaborative competitive filtering: learning recommender using context of user choice,"Yang, Shuang-Hong et al. “Collaborative competitive filtering: learning recommender using context of user choice.” SIGIR '11 (2011).","['Shuang-Hong Yang ', ' B. Long ', ' Alex', 'er J. Smola ', ' H. Zha ', ' Zhaohui Zheng']"
484,@inproceedingsJohnson2005WalkSumIA,2005,Walk-Sum Interpretation and Analysis of Gaussian Belief Propagation,"Johnson, J. et al. “Walk-Sum Interpretation and Analysis of Gaussian Belief Propagation.” NIPS (2005).","['J. Johnson ', ' D. Malioutov ', ' A. Willsky']"
485,@inproceedingsNg2001OnSC,2001,On Spectral Clustering: Analysis and an algorithm,"Ng, A. et al. “On Spectral Clustering: Analysis and an algorithm.” NIPS (2001).","['A. Ng ', ' Michael I. Jordan ', ' Yair Weiss']"
486,@articleJohnson2005CapacityAC,2005,Capacity and complexity of HMM duration modeling techniques,"Johnson, M. T.. “Capacity and complexity of HMM duration modeling techniques.” IEEE Signal Processing Letters 12 (2005): 407-410.",['M. T. Johnson']
488,@inproceedingsSalojrvi2005OnDJ,2005,On Discriminative Joint Density Modeling,"Salojärvi, J. et al. “On Discriminative Joint Density Modeling.” ECML (2005).","['J. Saloj\\""arvi ', ' K. Puolam\\""aki ', ' Samuel Kaski']"
489,@articleLarraaga1997DecomposingBN,1997,Decomposing Bayesian networks: triangulation of the moral graph with genetic algorithms,"Larrañaga, P. et al. “Decomposing Bayesian networks: triangulation of the moral graph with genetic algorithms.” Statistics and Computing 7 (1997): 19-34.","['P. Larra\\~naga ', ' Cindy M. H. Kuijpers ', ' M. Poza ', ' R. Murga']"
490,@inproceedingsPlummer2003JAGSAP,2003,JAGS: A program for analysis of Bayesian graphical models using Gibbs sampling,"Plummer, M.. “JAGS: A program for analysis of Bayesian graphical models using Gibbs sampling.” (2003).",['M. Plummer']
491,@inproceedingsJulier1997NewEO,1997,New extension of the Kalman filter to nonlinear systems,"Julier, S. and J. Uhlmann. “New extension of the Kalman filter to nonlinear systems.” Defense, Security, and Sensing (1997).","['S. Julier ', ' J. Uhlmann']"
492,@inproceedingsFriedman1998EfficientBP,1998,Efficient Bayesian Parameter Estimation in Large Discrete Domains,"Friedman, N. and Y. Singer. “Efficient Bayesian Parameter Estimation in Large Discrete Domains.” NIPS (1998).","['N. Friedman ', ' Y. Singer']"
493,@articleMorris1996TheIM,1996,The Ising/Potts model is not well suited to segmentation tasks,"Morris, R. et al. “The Ising/Potts model is not well suited to segmentation tasks.” 1996 IEEE Digital Signal Processing Workshop Proceedings (1996): 263-266.","['R. Morris ', ' X. Descombes ', ' J. Zerubia']"
494,@articleOh2009MarkovCM,2009,Markov Chain Monte Carlo Data Association for Multi-Target Tracking,"Oh, Songhwai et al. “Markov Chain Monte Carlo Data Association for Multi-Target Tracking.” IEEE Transactions on Automatic Control 54 (2009): 481-497.","['Songhwai Oh ', ' S. Russell ', ' S. Sastry']"
495,@articleDellaportas2003BayesianIF,2003,Bayesian Inference For Nondecomposable Graphical Gaussian Models.,"Dellaportas, P. et al. “Bayesian Inference For Nondecomposable Graphical Gaussian Models.” Sankhya 65 (2003): 43-55.","['P. Dellaportas ', ' Paolo Giudici ', ' G. Roberts']"
496,@inproceedingsBurges2005LearningTR,2005,Learning to rank using gradient descent,"Burges, Chris et al. “Learning to rank using gradient descent.” ICML '05 (2005).","['Chris Burges ', ' Tal Shaked ', ' Erin Renshaw ', ' A. Lazier ', ' Matt Deeds ', ' N. Hamilton ', ' Greg Hullender']"
497,@articleMairal2008SparseRF,2008,Sparse Representation for Color Image Restoration,"Mairal, J. et al. “Sparse Representation for Color Image Restoration.” IEEE Transactions on Image Processing 17 (2008): 53-69.","['J. Mairal ', ' Michael Elad ', ' G. Sapiro']"
498,@articleGibson1989StatisticalAW,1989,Statistical Analysis with Missing Data.,"Gibson, M. G. et al. “Statistical Analysis with Missing Data.” The Statistician 38 (1989): 82.","['M. G. Gibson ', ' R. Little ', ' D. Rubin']"
499,@inproceedingsCaruana2012ADT,2012,A Dozen Tricks with Multitask Learning,"Caruana, R.. “A Dozen Tricks with Multitask Learning.” Neural Networks: Tricks of the Trade (2012).",['R. Caruana']
500,@articleGilks2001FollowingAM,2001,Following a moving target—Monte Carlo inference for dynamic Bayesian models,"Gilks, W. and C. Berzuini. “Following a moving target—Monte Carlo inference for dynamic Bayesian models.” Journal of The Royal Statistical Society Series B-statistical Methodology 63 (2001): 127-146.","['W. Gilks ', ' C. Berzuini']"
501,@articleFokou2005MixturesOF,2005,Mixtures of factor analyzers: an extension with covariates,"Fokoué, E.. “Mixtures of factor analyzers: an extension with covariates.” Journal of Multivariate Analysis 95 (2005): 370-384.","[""E. Fokou\\'e""]"
502,@articleFrank1993ASV,1993,A Statistical View of Some Chemometrics Regression Tools,"Frank, lldiko E. and J. Friedman. “A Statistical View of Some Chemometrics Regression Tools.” Technometrics 35 (1993): 109-135.","['lldiko E. Frank ', ' J. Friedman']"
503,@articleSachs2005CausalPN,2005,Causal Protein-Signaling Networks Derived from Multiparameter Single-Cell Data,"Sachs, K. et al. “Causal Protein-Signaling Networks Derived from Multiparameter Single-Cell Data.” Science 308 (2005): 523 - 529.","['K. Sachs ', ' O. Perez ', ' D. Pe’er ', ' D. Lauffenburger ', ' G. Nolan']"
504,@articleMa1997AnEE,1997,An Efficient EM-based Training Algorithm for Feedforward Neural Networks,"Ma, S. et al. “An Efficient EM-based Training Algorithm for Feedforward Neural Networks.” Neural networks : the official journal of the International Neural Network Society 10 2 (1997): 243-256 .","['S. Ma ', ' C. Ji ', ' James Farmer']"
505,@articleTheocharous2004RepresentingHP,2004,Representing hierarchical POMDPs as DBNs for multi-scale robot localization,"Theocharous, Georgios et al. “Representing hierarchical POMDPs as DBNs for multi-scale robot localization.” IEEE International Conference on Robotics and Automation, 2004. Proceedings. ICRA '04. 2004 1 (2004): 1045-1051 Vol.1.","['Georgios Theocharous ', ' K. Murphy ', ' L. Kaelbling']"
506,@articleLauritzen1995TheEA,1995,The EM algorithm for graphical association models with missing data,"Lauritzen, S.. “The EM algorithm for graphical association models with missing data.” Computational Statistics & Data Analysis 19 (1995): 191-201.",['S. Lauritzen']
507,@articlePaatero1994PositiveMF,1994,Positive matrix factorization: A non-negative factor model with optimal utilization of error estimates of data values†,"Paatero, P. and U. Tapper. “Positive matrix factorization: A non-negative factor model with optimal utilization of error estimates of data values†.” Environmetrics 5 (1994): 111-126.","['P. Paatero ', ' U. Tapper']"
508,@inproceedingsPaskin2003ThinJT,2003,Thin Junction Tree Filters for Simultaneous Localization and Mapping,"Paskin, Mark A.. “Thin Junction Tree Filters for Simultaneous Localization and Mapping.” IJCAI (2003).",['Mark A. Paskin']
509,@articleFu1998PenalizedRT,1998,Penalized Regressions: The Bridge versus the Lasso,"Fu, W. J.. “Penalized Regressions: The Bridge versus the Lasso.” Journal of Computational and Graphical Statistics 7 (1998): 397-416.",['W. J. Fu']
510,@articlePham1997BlindSO,1997,Blind separation of mixture of independent sources through a quasi-maximum likelihood approach,"Pham, D. and P. Garat. “Blind separation of mixture of independent sources through a quasi-maximum likelihood approach.” IEEE Trans. Signal Process. 45 (1997): 1712-1725.","['D. Pham ', ' P. Garat']"
511,@articleRaydan1997TheBA,1997,The Barzilai and Borwein Gradient Method for the Large Scale Unconstrained Minimization Problem,"Raydan, M.. “The Barzilai and Borwein Gradient Method for the Large Scale Unconstrained Minimization Problem.” SIAM J. Optim. 7 (1997): 26-33.",['M. Raydan']
512,@articleKawakatsu2009EMAF,2009,EM Algorithms for Ordered Probit Models with Endogenous Regressors,"Kawakatsu, Hiroyuki and A. Largey. “EM Algorithms for Ordered Probit Models with Endogenous Regressors.” Econometrics: Mathematical Methods & Programming eJournal (2009): n. pag.","['Hiroyuki Kawakatsu ', ' A. Largey']"
513,@inproceedingsRossi2002BayesianSA,2002,Bayesian Statistics and Marketing,"Rossi, P. and Greg M. Allenby. “Bayesian Statistics and Marketing.” (2002).","['P. Rossi ', ' Greg M. Allenby']"
514,@inproceedingsRother2009MinimizingSH,2009,Minimizing sparse higher order energy functions of discrete variables,"Rother, C. et al. “Minimizing sparse higher order energy functions of discrete variables.” CVPR (2009).","['C. Rother ', ' Pushmeet Kohli ', ' W. Feng ', ' J. Jia']"
515,@articleWand2009SEMIPARAMETRICRA,2009,SEMIPARAMETRIC REGRESSION AND GRAPHICAL MODELS,"Wand, M.. “SEMIPARAMETRIC REGRESSION AND GRAPHICAL MODELS.” Australian & New Zealand Journal of Statistics 51 (2009): 9-41.","['M. W', '']"
516,@articleCands2006RobustUP,2006,Robust uncertainty principles: exact signal reconstruction from highly incomplete frequency information,"Candès, E. et al. “Robust uncertainty principles: exact signal reconstruction from highly incomplete frequency information.” IEEE Transactions on Information Theory 52 (2006): 489-509.","['E. C', '\\`es ', ' J. Romberg ', ' T. Tao']"
517,@inproceedingsGreen1994NonparametricRA,1994,Nonparametric regression and generalized linear models,"Green, P. and B. Silverman. “Nonparametric regression and generalized linear models.” (1994).","['P. Green ', ' B. Silverman']"
518,@inproceedingsPearl1991ATO,1991,A Theory of Inferred Causation,"Pearl, J. and Thomas Verma. “A Theory of Inferred Causation.” KR (1991).","['J. Pearl ', ' Thomas Verma']"
519,@articleZhang2002HierarchicalLC,2002,Hierarchical latent class models for cluster analysis,"Zhang, N.. “Hierarchical latent class models for cluster analysis.” J. Mach. Learn. Res. 5 (2002): 697-723.",['N. Zhang']
520,@articleZhou2008TheEA,2008,The EM algorithm for the extended finite mixture of the factor analyzers model,"Zhou, X. and X. Liu. “The EM algorithm for the extended finite mixture of the factor analyzers model.” Comput. Stat. Data Anal. 52 (2008): 3939-3953.","['X. Zhou ', ' X. Liu']"
521,@articleNummiaro2003AnAC,2003,An adaptive color-based particle filter,"Nummiaro, K. et al. “An adaptive color-based particle filter.” Image Vis. Comput. 21 (2003): 99-110.","['K. Nummiaro ', ' E. Koller-Meier ', ' L. Gool']"
522,@articleLangville2006UpdatingMC,2006,Updating Markov Chains with an Eye on Google's PageRank,"Langville, A. and C. Meyer. “Updating Markov Chains with an Eye on Google's PageRank.” SIAM J. Matrix Anal. Appl. 27 (2006): 968-987.","['A. Langville ', ' C. Meyer']"
523,@inproceedingsLiu1999MLEO,1999,"ML ESTIMATION OF THE t DISTRIBUTION USING EM AND ITS EXTENSIONS, ECM AND ECME","Liu, C. and D. Rubin. “ML ESTIMATION OF THE t DISTRIBUTION USING EM AND ITS EXTENSIONS, ECM AND ECME.” (1999).","['C. Liu ', ' D. Rubin']"
524,@articleBalding2006ATO,2006,A tutorial on statistical methods for population association studies,"Balding, D.. “A tutorial on statistical methods for population association studies.” Nature Reviews Genetics 7 (2006): 781-791.",['D. Balding']
525,@inproceedings1978ProbabilityFO,1978,Probability functions on complex pedigrees,“Probability functions on complex pedigrees.” (1978).,['']
526,@articleMoulines1997MaximumLF,1997,Maximum likelihood for blind separation and deconvolution of noisy signals using mixture models,"Moulines, E. et al. “Maximum likelihood for blind separation and deconvolution of noisy signals using mixture models.” 1997 IEEE International Conference on Acoustics, Speech, and Signal Processing 5 (1997): 3617-3620 vol.5.","['E. Moulines ', ' Jean-François Cardoso ', ' Elisabeth Gassiat']"
527,@articleMcCray2003AnUO,2003,An Upper-Level Ontology for the Biomedical Domain,"McCray, A.. “An Upper-Level Ontology for the Biomedical Domain.” Comparative and Functional Genomics 4 (2003): 80 - 84.",['A. McCray']
528,@articleAhn2003ACE,2003,A Constrained EM Algorithm for Principal Component Analysis,"Ahn, Jong-Hoon and Jong-Hoon Oh. “A Constrained EM Algorithm for Principal Component Analysis.” Neural Computation 15 (2003): 57-65.","['Jong-Hoon Ahn ', ' Jong-Hoon Oh']"
529,@articleScott1979OnOA,1979,On optimal and data based histograms,"Scott, D. W.. “On optimal and data based histograms.” Biometrika 66 (1979): 605-610.",['D. W. Scott']
530,@articleDow2004MultinomialPA,2004,Multinomial probit and multinomial logit: a comparison of choice models for voting research,"Dow, J. K. and James W. Endersby. “Multinomial probit and multinomial logit: a comparison of choice models for voting research.” Electoral Studies 23 (2004): 107-122.","['J. K. Dow ', ' James W. Endersby']"
531,@articleKumar1998HeteroscedasticDA,1998,Heteroscedastic discriminant analysis and reduced rank HMMs for improved speech recognition,"Kumar, N. and A. Andreou. “Heteroscedastic discriminant analysis and reduced rank HMMs for improved speech recognition.” Speech Commun. 26 (1998): 283-297.","['N. Kumar ', ' A. Andreou']"
532,@inproceedingsSrebro2001MaximumLB,2001,Maximum likelihood bounded tree-width Markov networks,"Srebro, Nathan. “Maximum likelihood bounded tree-width Markov networks.” Artif. Intell. (2001).",['Nathan Srebro']
533,@inproceedingsMeinshausen2008StabilityS,2008,Stability Selection,"Meinshausen, N. and P. Bühlmann. “Stability Selection.” (2008).","['N. Meinshausen ', ' P. B\\""uhlmann']"
534,@articleLee2019OnlineCM,2019,Online Continuous Mapping using Gaussian Process Implicit Surfaces,"Lee, Bhoram et al. “Online Continuous Mapping using Gaussian Process Implicit Surfaces.” 2019 International Conference on Robotics and Automation (ICRA) (2019): 6884-6890.","['Bhoram Lee ', ' C. Zhang ', ' Zonghao Huang ', ' D. Lee']"
535,@inproceedingsZhu2004TheCN,2004,The Counter-intuitive Non-informative Prior for the Bernoulli Family,"Zhu, Mu. “The Counter-intuitive Non-informative Prior for the Bernoulli Family.” (2004).",['Mu Zhu']
536,@articleZoeter2007BayesianGL,2007,Bayesian Generalized Linear Models in a Terabyte World,"Zoeter, O.. “Bayesian Generalized Linear Models in a Terabyte World.” 2007 5th International Symposium on Image and Signal Processing and Analysis (2007): 435-440.",['O. Zoeter']
537,@inproceedingsCarreiraPerpin2003AnIG,2003,An isotropic Gaussian mixture can have more modes than components,"Carreira-Perpiñán, Miguel Á. and C. K. Williams. “An isotropic Gaussian mixture can have more modes than components.” (2003).","[""Miguel \\'A. Carreira-Perpi\\~n\\'an "", ' C. K. Williams']"
541,@inproceedingsLindley1982ScoringRA,1982,Scoring rules and the inevitability of probability,"Lindley, D.. “Scoring rules and the inevitability of probability.” (1982).",['D. Lindley']
542,@articleYu2006PracticalIO,2006,Practical implementation of an efficient forward-backward algorithm for an explicit-duration hidden Markov model,"Yu, Shunzheng and H. Kobayashi. “Practical implementation of an efficient forward-backward algorithm for an explicit-duration hidden Markov model.” IEEE Transactions on Signal Processing 54 (2006): 1947-1951.","['Shunzheng Yu ', ' H. Kobayashi']"
3,@articleGriffiths2004FindingST,2004,Finding scientific topics,"Griffiths, T. R. and M. Steyvers. “Finding scientific topics.” Proceedings of the National Academy of Sciences of the United States of America 101 (2004): 5228 - 5235.","['T. R. Griffiths ', ' M. Steyvers']"
5,@articleWainwright2008GraphicalME,2008,"Graphical Models, Exponential Families, and Variational Inference","Wainwright, M. and M. Jordan. “Graphical Models, Exponential Families, and Variational Inference.” Found. Trends Mach. Learn. 1 (2008): 1-305.","['M. Wainwright ', ' M. Jordan']"
6,@articleEfron2004LeastAR,2004,Least angle regression,"Efron, B. et al. “Least angle regression.” Annals of Statistics 32 (2004): 407-499.","['B. Efron ', ' T. Hastie ', ' I. Johnstone ', ' R. Tibshirani']"
7,@inproceedingsMcLachlan1996TheEA,1996,The EM algorithm and extensions,"McLachlan, G. J. and T. Krishnan. “The EM algorithm and extensions.” (1996).","['G. J. McLachlan ', ' T. Krishnan']"
8,@articleHadi1991FindingGI,1991,Finding Groups in Data: An Introduction to Chster Analysis,"Hadi, A.. “Finding Groups in Data: An Introduction to Chster Analysis.” Technometrics 34 (1991): 111-112.",['A. Hadi']
9,@inproceedingsBishop1975DiscreteMA,1975,Discrete Multivariate Analysis: Theory and Practice,"Bishop, Y. et al. “Discrete Multivariate Analysis: Theory and Practice.” (1975).","['Y. Bishop ', ' P. Holl', ' ', ' S. Fienberg']"
10,@articleJordan1999AnIT,1999,An Introduction to Variational Methods for Graphical Models,"Jordan, Michael I. et al. “An Introduction to Variational Methods for Graphical Models.” Machine Learning 37 (1999): 183-233.","['Michael I. Jordan ', ' Zoubin Ghahramani ', ' T. Jaakkola ', ' L. Saul']"
12,@articleMetropolis1953EquationOS,1953,Equation of state calculations by fast computing machines,"Metropolis, N. et al. “Equation of state calculations by fast computing machines.” Journal of Chemical Physics 21 (1953): 1087-1092.","['N. Metropolis ', ' Arianna W. Rosenbluth ', ' M. Rosenbluth ', ' Augusta H. Teller ', ' E. Teller']"
15,@articleGreen1995ReversibleJM,1995,Reversible jump Markov chain Monte Carlo computation and Bayesian model determination,"Green, P.. “Reversible jump Markov chain Monte Carlo computation and Bayesian model determination.” Biometrika 82 (1995): 711-732.",['P. Green']
16,@articleAllwein2000ReducingMT,2000,Reducing Multiclass to Binary: A Unifying Approach for Margin Classifiers,"Allwein, Erin L. et al. “Reducing Multiclass to Binary: A Unifying Approach for Margin Classifiers.” J. Mach. Learn. Res. 1 (2000): 113-141.","['Erin L. Allwein ', ' R. Schapire ', ' Y. Singer']"
17,@articleBeck2009AFI,2009,A Fast Iterative Shrinkage-Thresholding Algorithm for Linear Inverse Problems,"Beck, A. and M. Teboulle. “A Fast Iterative Shrinkage-Thresholding Algorithm for Linear Inverse Problems.” SIAM J. Imaging Sci. 2 (2009): 183-202.","['A. Beck ', ' M. Teboulle']"
21,@articleKruschke2010BayesianDA,2010,Bayesian data analysis.,"Kruschke, J.. “Bayesian data analysis.” Wiley interdisciplinary reviews. Cognitive science 1 5 (2010): 658-676 .",['J. Kruschke']
22,@articleChickering2002OptimalSI,2002,Optimal Structure Identification With Greedy Search,"Chickering, David Maxwell. “Optimal Structure Identification With Greedy Search.” J. Mach. Learn. Res. 3 (2002): 507-554.",['David Maxwell Chickering']
23,@inproceedingsPlatt1999LargeMD,1999,Large Margin DAGs for Multiclass Classification,"Platt, John C. et al. “Large Margin DAGs for Multiclass Classification.” NIPS (1999).","['John C. Platt ', ' N. Cristianini ', ' J. Shawe-Taylor']"
25,@inproceedingsGuyon2006FeatureE,2006,Feature Extraction - Foundations and Applications,"Guyon, I. et al. “Feature Extraction - Foundations and Applications.” Feature Extraction (2006).","['I. Guyon ', ' S. Gunn ', ' M. Nikravesh ', ' L. Zadeh']"
26,@articleCands2007EnhancingSB,2007,Enhancing Sparsity by Reweighted ℓ1 Minimization,"Candès, E. et al. “Enhancing Sparsity by Reweighted ℓ1 Minimization.” Journal of Fourier Analysis and Applications 14 (2007): 877-905.","['E. C', '\\`es ', ' M. Wakin ', ' Stephen P. Boyd']"
27,@articleHunter2004ATO,2004,A Tutorial on MM Algorithms,"Hunter, D. and K. Lange. “A Tutorial on MM Algorithms.” The American Statistician 58 (2004): 30 - 37.","['D. Hunter ', ' K. Lange']"
28,@articleMacKay1995ProbableNA,1995,Probable networks and plausible predictions - a review of practical Bayesian methods for supervised neural networks,"MacKay, D.. “Probable networks and plausible predictions - a review of practical Bayesian methods for supervised neural networks.” Network: Computation In Neural Systems 6 (1995): 469-505.",['D. MacKay']
29,@inproceedingsNeal2011ProbabilisticIU,2011,Probabilistic Inference Using Markov Chain Monte Carlo Methods,"Neal, R.. “Probabilistic Inference Using Markov Chain Monte Carlo Methods.” (2011).",['R. Neal']
32,@articleHoffman2014TheNS,2014,The No-U-turn sampler: adaptively setting path lengths in Hamiltonian Monte Carlo,"Hoffman, M. and A. Gelman. “The No-U-turn sampler: adaptively setting path lengths in Hamiltonian Monte Carlo.” J. Mach. Learn. Res. 15 (2014): 1593-1623.","['M. Hoffman ', ' A. Gelman']"
33,@inproceedingsPrince2012ComputerVM,2012,"Computer Vision: Models, Learning, and Inference","Prince, S.. “Computer Vision: Models, Learning, and Inference.” (2012).",['S. Prince']
35,@inproceedingsGordon1993NovelAT,1993,Novel approach to nonlinear/non-Gaussian Bayesian state estimation,"Gordon, N. et al. “Novel approach to nonlinear/non-Gaussian Bayesian state estimation.” (1993).","['N. Gordon ', ' D. Salmond ', ' A. Smith']"
36,@articleMeinshausen2006HighdimensionalGA,2006,High-dimensional graphs and variable selection with the Lasso,"Meinshausen, Nicolai and Peter Buhlmann. “High-dimensional graphs and variable selection with the Lasso.” Annals of Statistics 34 (2006): 1436-1462.","['Nicolai Meinshausen ', ' Peter Buhlmann']"
37,@inproceedingsDegroot1970OptimalSD,1970,Optimal Statistical Decisions,"Degroot, M.. “Optimal Statistical Decisions.” (1970).",['M. Degroot']
39,@inproceedingsLee2000AlgorithmsFN,2000,Algorithms for Non-negative Matrix Factorization,"Lee, D. and H. S. Seung. “Algorithms for Non-negative Matrix Factorization.” NIPS (2000).","['D. Lee ', ' H. S. Seung']"
40,@articleMeila2000LearningWM,2000,Learning with Mixtures of Trees,"Meila, Marina and Michael I. Jordan. “Learning with Mixtures of Trees.” J. Mach. Learn. Res. 1 (2000): 1-48.","['Marina Meila ', ' Michael I. Jordan']"
41,@inproceedingsCheeseman1996BayesianC,1996,Bayesian Classification (AutoClass): Theory and Results,"Cheeseman, P. and J. C. Stutz. “Bayesian Classification (AutoClass): Theory and Results.” Advances in Knowledge Discovery and Data Mining (1996).","['P. Cheeseman ', ' J. C. Stutz']"
42,@inproceedingsShoham2008MultiagentS,2008,"Multiagent Systems - Algorithmic, Game-Theoretic, and Logical Foundations","Shoham, Y. and Kevin Leyton-Brown. “Multiagent Systems - Algorithmic, Game-Theoretic, and Logical Foundations.” (2008).","['Y. Shoham ', ' Kevin Leyton-Brown']"
43,@articleFriedman2004BeingBA,2004,Being Bayesian About Network Structure. A Bayesian Approach to Structure Discovery in Bayesian Networks,"Friedman, N. and D. Koller. “Being Bayesian About Network Structure. A Bayesian Approach to Structure Discovery in Bayesian Networks.” Machine Learning 50 (2004): 95-125.","['N. Friedman ', ' D. Koller']"
44,@articleBreslow1993ApproximateII,1993,Approximate inference in generalized linear mixed models,"Breslow, N. and D. Clayton. “Approximate inference in generalized linear mixed models.” Journal of the American Statistical Association 88 (1993): 9-25.","['N. Breslow ', ' D. Clayton']"
45,@inproceedingsChickering1995LearningBN,1995,Learning Bayesian Networks is NP-Complete,"Chickering, David Maxwell. “Learning Bayesian Networks is NP-Complete.” AISTATS (1995).",['David Maxwell Chickering']
47,@articleKaiser1958TheVC,1958,The varimax criterion for analytic rotation in factor analysis,"Kaiser, H.. “The varimax criterion for analytic rotation in factor analysis.” Psychometrika 23 (1958): 187-200.",['H. Kaiser']
50,@articleKolmogorov2004WhatEF,2004,What Energy Functions Can Be Minimized via Graph Cuts?,"Kolmogorov, V. and R. Zabih. “What Energy Functions Can Be Minimized via Graph Cuts?” IEEE Trans. Pattern Anal. Mach. Intell. 26 (2004): 147-159.","['V. Kolmogorov ', ' R. Zabih']"
51,@articleAndrychowicz2016LearningTL,2016,Learning to learn by gradient descent by gradient descent,"Andrychowicz, Marcin et al. “Learning to learn by gradient descent by gradient descent.” ArXiv abs/1606.04474 (2016): n. pag.","['Marcin Andrychowicz ', ' Misha Denil ', ' Sergio Gomez Colmenarejo ', ' M. W. Hoffman ', ' D. Pfau ', ' T. Schaul ', ' N. D. Freitas']"
52,@inproceedingsDoucet2001SequentialMC,2001,Sequential Monte Carlo Methods in Practice,"Doucet, A. et al. “Sequential Monte Carlo Methods in Practice.” Statistics for Engineering and Information Science (2001).","['A. Doucet ', ' N. D. Freitas ', ' N. Gordon']"
